Order Date,Order Ref No,Customer Ref,Order Number,Product Key,Region Key,Order Quantity
22/04/2015,2015YY266757,125551,ON#2355,294,146,3
22/04/2015,2015YY266757,125551,ON#2437,430,173,3
22/04/2015,2015YY266757,125551,ON#2367,431,148,3
30/05/2016,2016YY226451,126331,ON#2431,420,191,4
30/05/2016,2016YY226451,126331,ON#2433,310,169,3
30/05/2016,2016YY226451,126331,ON#2393,434,171,4
30/05/2016,2016YY226451,126331,ON#2448,390,169,4
30/05/2016,2016YY226451,126331,ON#2414,375,194,4
04/06/2018,2018XX243412,122461,ON#2383,247,159,3
04/06/2018,2018XX243412,122461,ON#2422,255,106,4
04/06/2018,2018XX243412,122461,ON#2435,219,146,3
04/06/2018,2018XX243412,122461,ON#2369,420,116,4
04/06/2018,2018XX243412,122461,ON#2429,219,108,4
27/09/2017,2017XX274387,132976,ON#2398,461,217,4
12/05/2015,2015XX221768,129166,ON#2450,329,142,4
12/05/2015,2015XX221768,129166,ON#2418,456,102,4
12/05/2015,2015XX221768,129166,ON#2437,208,205,3
03/02/2018,2018XX258420,132766,ON#2365,382,176,3
03/02/2018,2018XX258420,132766,ON#2419,283,185,4
03/02/2018,2018XX258420,132766,ON#2404,373,129,4
03/02/2018,2018XX258420,132766,ON#2437,381,186,4
28/05/2018,2018XX248844,126346,ON#2379,471,181,3
30/2/2018,2018XX268486,131146,ON#2371,248,171,4
08/10/2015,2015XX221131,128146,ON#2445,300,216,3
08/10/2015,2015XX221131,128146,ON#2394,316,127,3
08/10/2015,2015XX221131,128146,ON#2426,333,152,4
12/07/2017,2017XX229958,131476,ON#2396,252,192,3
18/11/2017,2017XX275185,129001,ON#2375,203,127,4
28/12/2015,2015XX276606,129526,ON#2362,245,143,4
25/12/2017,2017XX224939,131791,ON#2422,430,213,4
11/12/2017,2017XX264153,130891,ON#2408,397,115,3
06/02/2016,2016XX269914,126286,ON#2447,215,177,3
06/02/2016,2016XX269914,126286,ON#2448,257,139,4
22/04/2018,2018XX267485,130141,ON#2362,382,118,3
13/12/2016,2016XX274177,129361,ON#2401,490,130,3
13/12/2016,2016XX274177,129361,ON#2419,474,165,4
13/12/2016,2016XX274177,129361,ON#2401,421,181,3
10/10/2015,2015XX214740,123331,ON#2395,433,178,4
18/04/2017,2017XX245757,121771,ON#2369,479,117,4
09/03/2017,2017XX274261,128551,ON#2397,393,102,4
27/12/2017,2017XX256348,123901,ON#2411,295,220,4
27/12/2017,2017XX256348,123901,ON#2414,280,104,3
05/10/2018,2018XX248795,123916,ON#2369,293,120,4
28/06/2016,2016XX260814,132736,ON#2449,339,183,3
28/06/2016,2016XX260814,132736,ON#2405,419,156,4
02/12/2015,2015XX250636,124411,ON#2426,278,139,3
28/12/2017,2017XX213809,130921,ON#2428,241,191,3
05/12/2018,2018XX264440,123361,ON#2411,355,214,3
24/12/2018,2018XX221838,127156,ON#2382,247,135,3
02/12/2017,2017XX253807,125266,ON#2361,353,136,3
02/12/2017,2017XX253807,125266,ON#2363,421,124,4
02/12/2017,2017XX253807,125266,ON#2370,234,109,3
02/12/2017,2017XX253807,125266,ON#2411,433,117,3
30/07/2015,2015XX263467,122731,ON#2358,302,180,3
04/10/2015,2015YY231449,128656,ON#2410,268,203,3
03/12/2018,2018XX231274,131536,ON#2415,416,143,3
14/05/2016,2016XX245050,132211,ON#2353,336,163,3
06/12/2016,2016XX222027,122746,ON#2434,447,106,3
06/12/2016,2016XX222027,122746,ON#2421,330,182,4
06/12/2016,2016XX222027,122746,ON#2351,366,176,3
02/03/2017,2017XX265280,132061,ON#2364,324,164,4
09/08/2018,2018XX251693,125911,ON#2431,329,145,4
09/08/2018,2018XX251693,125911,ON#2448,289,159,3
09/08/2018,2018XX251693,125911,ON#2362,414,210,4
09/08/2018,2018XX251693,125911,ON#2374,338,160,3
09/08/2018,2018XX251693,125911,ON#2402,439,110,4
12/12/2016,2016XX245295,126751,ON#2444,225,171,4
16/12/2017,2017XX242033,129826,ON#2362,301,220,3
10/06/2017,2017XX270978,132211,ON#2372,372,100,4
11/04/2018,2018XX243503,128461,ON#2436,393,215,4
18/12/2017,2017XX258322,121186,ON#2373,221,102,4
18/12/2017,2017XX258322,121186,ON#2388,476,168,3
07/05/2018,2018XX218478,128866,ON#2445,275,157,3
10/06/2018,2018XX229412,127906,ON#2352,255,187,4
10/06/2018,2018XX229412,127906,ON#2412,455,157,4
10/06/2018,2018XX229412,127906,ON#2450,366,202,4
10/06/2018,2018XX229412,127906,ON#2363,302,106,4
10/06/2018,2018XX229412,127906,ON#2388,216,138,3
13/11/2018,2018XX261304,129781,ON#2358,359,127,3
13/11/2018,2018XX261304,129781,ON#2389,300,186,3
13/11/2018,2018XX261304,129781,ON#2420,492,112,4
13/11/2018,2018XX261304,129781,ON#2352,483,180,3
28/09/2017,2017XX248865,124861,ON#2389,432,116,4
03/11/2016,2016XX239569,130501,ON#2358,261,180,3
24/12/2018,2018XX278230,123961,ON#2446,288,123,4
13/12/2018,2018YY243433,124621,ON#2360,411,130,3
20/12/2017,2017XX229342,123676,ON#2416,368,151,4
30/04/2015,2015YY224337,129451,ON#2366,227,138,4
09/12/2018,2018XX266834,127561,ON#2354,418,201,4
15/10/2015,2015YY238848,131371,ON#2447,266,145,4
15/10/2015,2015YY238848,131371,ON#2402,260,206,4
15/10/2015,2015YY238848,131371,ON#2349,301,163,4
15/10/2015,2015YY238848,131371,ON#2414,481,208,3
21/10/2016,2016XX262683,121816,ON#2411,224,101,3
11/12/2016,2016XX224036,131056,ON#2381,256,208,3
28/06/2015,2015XX220074,128371,ON#2436,491,177,4
15/04/2018,2018XX225583,122581,ON#2439,280,109,4
09/12/2017,2017XX269515,127156,ON#2364,460,175,4
07/06/2018,2018XX256992,124726,ON#2432,388,142,4
07/04/2017,2017YY266386,127156,ON#2414,205,156,4
07/04/2017,2017YY266386,127156,ON#2382,268,187,3
07/04/2017,2017YY266386,127156,ON#2419,380,127,4
24/11/2018,2018XX236664,121186,ON#2374,232,207,4
24/11/2018,2018XX236664,121186,ON#2353,354,104,3
24/11/2018,2018XX236664,121186,ON#2368,289,116,3
24/11/2018,2018XX236664,121186,ON#2375,360,158,3
24/11/2018,2018XX236664,121186,ON#2398,309,106,4
24/11/2018,2018XX236664,121186,ON#2434,324,195,4
28/05/2015,2015XX242600,121966,ON#2441,407,175,4
19/05/2017,2017XX236300,132226,ON#2409,411,104,3
19/05/2017,2017XX236300,132226,ON#2390,333,182,3
19/05/2017,2017XX236300,132226,ON#2399,491,101,3
23/06/2017,2017XX265294,126721,ON#2432,457,185,3
28/06/2018,2018YY229769,132346,ON#2391,237,214,3
28/06/2018,2018YY229769,132346,ON#2433,249,220,3
26/09/2015,2015XX237413,126826,ON#2409,434,109,4
26/09/2015,2015XX237413,126826,ON#2415,268,126,4
30/09/2015,2015XX257713,121846,ON#2404,475,116,4
30/09/2015,2015XX257713,121846,ON#2359,243,193,4
04/10/2016,2016XX280750,126931,ON#2394,371,141,3
28/04/2015,2015XX212094,124051,ON#2425,454,173,4
11/06/2016,2016XX255256,121276,ON#2414,486,173,3
10/05/2016,2016XX227725,129211,ON#2416,319,139,3
10/05/2016,2016XX212213,126196,ON#2442,272,220,4
20/10/2017,2017XX279770,125386,ON#2410,272,211,4
12/12/2017,2017YY275409,121396,ON#2381,454,189,3
24/05/2018,2018YY243244,129886,ON#2429,218,163,4
24/05/2018,2018YY243244,129886,ON#2392,249,184,4
24/05/2018,2018YY243244,129886,ON#2440,252,169,3
24/05/2018,2018YY243244,129886,ON#2409,209,114,3
23/11/2016,2016XX280946,125611,ON#2445,205,178,4
10/05/2018,2018XX280617,129736,ON#2384,325,135,3
10/05/2018,2018XX280617,129736,ON#2390,403,179,4
28/11/2018,2018XX246093,132136,ON#2349,328,135,3
30/11/2016,2016XX256971,122131,ON#2405,408,205,4
19/12/2018,2018XX269949,132571,ON#2363,492,153,3
13/04/2017,2017YY230483,131356,ON#2410,338,208,3
22/08/2015,2015XX221103,129931,ON#2444,202,207,4
25/06/2017,2017XX249796,124501,ON#2423,320,167,3
12/03/2018,2018YY229748,124621,ON#2379,274,130,3
21/10/2017,2017XX237497,124891,ON#2368,296,125,3
25/10/2018,2018XX253604,130261,ON#2386,447,168,4
28/04/2018,2018XX235929,122671,ON#2383,241,196,4
28/04/2018,2018XX235929,122671,ON#2402,428,117,4
28/04/2018,2018XX235929,122671,ON#2370,266,122,4
03/03/2017,2017XX270054,131221,ON#2389,464,126,4
03/03/2017,2017XX270054,131221,ON#2421,417,170,3
03/03/2017,2017XX270054,131221,ON#2415,239,208,4
08/08/2018,2018XX218037,121846,ON#2425,365,105,3
24/11/2016,2016XX220403,123796,ON#2360,204,139,3
24/11/2016,2016XX220403,123796,ON#2392,404,195,3
24/11/2016,2016XX220403,123796,ON#2399,396,176,4
03/12/2017,2017XX254367,121336,ON#2367,293,147,3
06/04/2015,2015XX280274,121261,ON#2426,298,122,4
06/04/2015,2015XX280274,121261,ON#2442,450,116,4
06/04/2015,2015XX280274,121261,ON#2438,243,111,3
06/04/2015,2015XX280274,121261,ON#2373,273,190,4
06/04/2015,2015XX280274,121261,ON#2435,418,103,3
02/04/2016,2016XX213529,124186,ON#2414,434,206,4
02/04/2016,2016XX213529,124186,ON#2352,438,125,3
21/03/2015,2015XX276116,131851,ON#2370,251,200,4
03/06/2017,2017XX220613,129661,ON#2443,333,169,3
09/04/2017,2017XX241613,131236,ON#2395,266,172,4
09/04/2017,2017XX241613,131236,ON#2408,256,157,4
09/04/2017,2017XX241613,131236,ON#2353,407,192,3
12/12/2016,2016XX247066,123886,ON#2449,449,203,4
12/12/2016,2016XX247066,123886,ON#2367,459,154,4
12/12/2016,2016XX247066,123886,ON#2357,462,196,4
23/12/2017,2017XX214572,127996,ON#2413,490,180,3
03/03/2017,2017XX255858,129751,ON#2373,353,220,4
06/07/2018,2018XX252827,129751,ON#2368,383,195,4
22/09/2016,2016XX233381,126076,ON#2409,334,183,3
22/09/2016,2016XX233381,126076,ON#2439,227,105,3
08/05/2017,2017XX244112,131311,ON#2404,271,202,3
05/07/2018,2018XX260933,125176,ON#2416,388,119,4
05/12/2018,2018XX229216,124756,ON#2419,338,107,3
05/12/2018,2018XX229216,124756,ON#2424,417,193,4
05/12/2018,2018XX229216,124756,ON#2351,466,160,4
12/02/2017,2017XX253100,128581,ON#2382,469,199,4
02/05/2017,2017YY271419,129406,ON#2370,256,126,4
22/10/2018,2018XX244287,124726,ON#2383,326,197,4
17/04/2018,2018XX272385,132031,ON#2444,275,152,4
17/04/2018,2018XX272385,132031,ON#2382,320,145,4
17/04/2018,2018XX272385,132031,ON#2401,245,177,3
17/04/2018,2018XX272385,132031,ON#2386,426,139,3
17/04/2018,2018XX272385,132031,ON#2430,248,213,4
11/12/2018,2018XX248837,128431,ON#2372,260,187,4
30/12/2017,2017XX267961,122866,ON#2403,490,207,3
30/12/2017,2017XX267961,122866,ON#2356,426,164,4
30/12/2017,2017XX267961,122866,ON#2449,251,214,4
30/12/2017,2017XX267961,122866,ON#2395,206,213,4
14/02/2016,2016XX280890,127411,ON#2388,398,204,3
17/06/2015,2015YY274359,123586,ON#2442,252,107,3
08/07/2016,2016XX268556,125896,ON#2350,203,184,3
08/07/2016,2016XX268556,125896,ON#2386,349,215,3
08/07/2016,2016XX268556,125896,ON#2390,269,187,3
10/04/2018,2018XX258567,127426,ON#2356,308,170,4
10/04/2018,2018XX258567,127426,ON#2368,336,150,4
23/12/2016,2016XX268500,125941,ON#2435,384,220,3
23/12/2016,2016XX268500,125941,ON#2379,471,199,3
07/09/2015,2015XX248788,132736,ON#2432,393,208,3
28/04/2017,2017XX230287,124291,ON#2417,292,144,4
28/04/2017,2017XX230287,124291,ON#2350,255,195,3
28/04/2017,2017XX230287,124291,ON#2419,271,176,3
06/12/2016,2016XX260779,125641,ON#2365,320,159,4
06/12/2016,2016XX260779,125641,ON#2350,234,183,3
12/10/2016,2016XX237399,125641,ON#2444,362,205,3
18/08/2016,2016XX232345,132856,ON#2427,484,118,3
18/08/2016,2016XX232345,132856,ON#2373,349,101,4
30/06/2015,2015XX251686,128536,ON#2414,475,176,4
14/12/2018,2018YY214117,123136,ON#2433,397,179,4
10/12/2017,2017XX213305,130051,ON#2450,393,211,4
23/04/2016,2016XX229097,124396,ON#2438,263,147,3
23/04/2016,2016XX229097,124396,ON#2388,258,117,4
24/12/2017,2017XX244042,127891,ON#2425,241,217,3
24/12/2017,2017XX244042,127891,ON#2403,281,123,3
24/12/2017,2017XX244042,127891,ON#2405,258,208,4
24/12/2017,2017XX244042,127891,ON#2373,301,132,4
24/12/2017,2017XX244042,127891,ON#2404,447,141,4
03/05/2017,2017XX234753,124531,ON#2363,355,116,3
30/05/2018,2018YY219528,129226,ON#2408,491,172,3
30/05/2018,2018YY219528,129226,ON#2415,352,208,4
18/12/2017,2017XX245323,122146,ON#2383,329,152,3
18/12/2017,2017XX245323,122146,ON#2370,447,212,4
11/12/2017,2017YY247794,131476,ON#2435,403,167,3
07/12/2017,2017XX273603,124216,ON#2412,434,114,3
07/12/2017,2017XX273603,124216,ON#2385,251,132,4
07/12/2017,2017XX273603,124216,ON#2351,261,129,4
04/05/2017,2017XX273435,131851,ON#2379,407,133,3
28/12/2015,2015XX232842,122791,ON#2363,422,114,4
21/11/2016,2016XX275836,128881,ON#2382,346,152,3
20/10/2015,2015XX271062,126751,ON#2410,444,146,3
28/09/2018,2018XX212486,131641,ON#2449,415,103,4
04/08/2018,2018XX217960,132616,ON#2388,420,165,4
23/12/2018,2018XX257377,123301,ON#2420,324,117,4
23/12/2018,2018XX257377,123301,ON#2355,339,188,4
28/12/2017,2017XX222818,127066,ON#2427,484,214,4
21/06/2015,2015XX241886,128701,ON#2364,446,181,4
21/06/2015,2015XX241886,128701,ON#2356,352,200,4
21/06/2015,2015XX241886,128701,ON#2392,439,135,3
21/06/2015,2015XX241886,128701,ON#2357,291,124,4
05/03/2015,2015XX216021,128551,ON#2374,464,169,3
10/12/2018,2018YY244140,130831,ON#2374,465,160,3
12/08/2018,2018XX273228,127351,ON#2349,313,141,3
12/08/2018,2018XX273228,127351,ON#2444,403,167,4
16/06/2016,2016XX249705,125446,ON#2381,362,137,3
29/2/2018,2018XX256551,122881,ON#2412,487,180,3
29/10/2018,2018XX237889,125476,ON#2431,204,189,4
24/05/2018,2018XX212913,131446,ON#2383,461,147,3
24/05/2018,2018XX212913,131446,ON#2425,237,100,3
10/12/2018,2018XX270880,130246,ON#2402,487,167,4
10/12/2018,2018XX270880,130246,ON#2381,410,197,3
06/06/2015,2015XX223147,125701,ON#2427,237,215,4
06/06/2015,2015XX223147,125701,ON#2439,391,164,3
28/11/2017,2017YY228600,130171,ON#2439,281,105,4
27/12/2015,2015XX252323,128311,ON#2443,359,137,3
27/12/2015,2015XX252323,128311,ON#2373,260,187,4
27/12/2015,2015XX252323,128311,ON#2361,384,121,4
27/12/2015,2015XX252323,128311,ON#2390,277,101,4
31/12/2015,2015YY245162,126286,ON#2430,351,120,4
04/02/2017,2017YY227578,123421,ON#2382,349,117,4
04/02/2017,2017YY227578,123421,ON#2441,263,174,3
04/02/2017,2017YY227578,123421,ON#2388,465,103,3
19/09/2018,2018XX274149,123271,ON#2396,412,108,4
05/07/2015,2015XX263159,122551,ON#2440,258,190,4
05/07/2015,2015XX263159,122551,ON#2385,463,186,3
05/07/2015,2015XX263159,122551,ON#2449,214,138,4
05/07/2015,2015XX263159,122551,ON#2426,280,163,4
14/12/2018,2018XX234837,131221,ON#2427,280,217,4
28/02/2017,2017XX257650,126076,ON#2382,412,212,3
10/12/2017,2017XX249446,130276,ON#2431,281,123,4
11/10/2017,2017XX277131,122881,ON#2435,249,128,4
11/10/2017,2017XX277131,122881,ON#2384,466,132,4
11/10/2017,2017XX277131,122881,ON#2377,403,132,4
11/10/2017,2017XX277131,122881,ON#2414,257,102,3
04/04/2018,2018XX228726,122506,ON#2393,259,206,3
09/10/2018,2018XX243650,125206,ON#2428,261,108,3
07/12/2018,2018YY230532,128161,ON#2356,368,132,3
14/06/2018,2018XX215531,125386,ON#2356,264,185,4
28/12/2017,2017YY225443,123346,ON#2443,289,159,4
14/12/2016,2016XX247360,125491,ON#2376,364,117,4
14/12/2016,2016XX247360,125491,ON#2436,399,164,4
09/12/2016,2016XX267331,126076,ON#2383,367,107,3
08/10/2016,2016XX275297,121636,ON#2369,472,149,3
08/10/2016,2016XX275297,121636,ON#2434,299,217,4
08/10/2016,2016XX275297,121636,ON#2442,269,203,3
08/10/2016,2016XX275297,121636,ON#2439,407,183,3
08/10/2016,2016XX275297,121636,ON#2383,358,142,4
28/08/2017,2017XX218996,129841,ON#2382,480,171,3
28/08/2017,2017XX218996,129841,ON#2387,214,166,3
28/08/2017,2017XX218996,129841,ON#2399,262,161,3
26/09/2018,2018XX271006,131476,ON#2431,210,119,3
30/05/2015,2015XX271307,127306,ON#2397,325,132,4
30/05/2015,2015XX271307,127306,ON#2377,412,209,3
28/05/2018,2018XX262494,126091,ON#2437,355,181,3
24/08/2018,2018XX229559,130291,ON#2364,343,218,3
14/12/2015,2015XX241032,127786,ON#2353,313,190,4
13/02/2018,2018YY259764,124231,ON#2430,278,174,3
03/12/2018,2018XX258980,132046,ON#2362,405,202,4
09/12/2016,2016XX219472,129751,ON#2367,425,171,4
09/12/2016,2016XX219472,129751,ON#2395,346,110,3
09/12/2016,2016XX219472,129751,ON#2349,327,201,3
09/12/2016,2016XX219472,129751,ON#2379,402,151,4
26/12/2017,2017XX224554,128566,ON#2368,469,128,4
06/12/2016,2016YY243055,130636,ON#2358,441,119,3
29/08/2017,2017XX275787,130666,ON#2395,452,196,3
29/08/2017,2017XX275787,130666,ON#2365,351,208,3
14/10/2015,2015XX253982,130501,ON#2449,307,207,4
14/10/2015,2015XX253982,130501,ON#2431,326,193,3
14/10/2015,2015XX253982,130501,ON#2449,449,129,3
14/10/2015,2015XX253982,130501,ON#2412,200,191,4
14/10/2015,2015XX253982,130501,ON#2421,255,104,4
14/10/2015,2015XX253982,130501,ON#2400,354,133,4
14/10/2015,2015XX253982,130501,ON#2382,268,103,4
14/10/2015,2015XX253982,130501,ON#2370,211,184,4
22/07/2017,2017XX279574,127711,ON#2398,334,165,3
04/10/2017,2017XX264398,128731,ON#2410,242,104,4
26/12/2018,2018XX235978,126061,ON#2379,299,172,3
13/06/2016,2016XX243069,126271,ON#2353,466,214,3
13/06/2016,2016XX243069,126271,ON#2442,314,171,3
13/06/2016,2016XX243069,126271,ON#2428,418,149,3
30/04/2018,2018XX237847,121276,ON#2395,452,104,3
18/12/2017,2017XX229713,125986,ON#2368,433,203,3
30/12/2017,2017XX275164,122986,ON#2412,209,145,4
23/12/2017,2017XX261129,124996,ON#2355,236,210,3
23/12/2017,2017XX261129,124996,ON#2439,439,133,4
21/12/2016,2016XX270131,121966,ON#2358,292,142,4
28/12/2015,2015YY270824,127426,ON#2355,366,108,4
28/12/2015,2015YY270824,127426,ON#2353,268,197,3
17/03/2018,2018XX274478,127141,ON#2386,362,131,3
17/03/2018,2018XX274478,127141,ON#2441,388,123,3
17/03/2018,2018XX274478,127141,ON#2393,388,167,3
17/03/2018,2018XX274478,127141,ON#2373,384,105,4
17/03/2018,2018XX274478,127141,ON#2430,374,201,3
25/11/2018,2018XX252918,129961,ON#2408,368,182,3
03/10/2017,2017XX223952,130921,ON#2431,451,158,3
03/10/2017,2017XX223952,130921,ON#2442,251,192,3
02/12/2017,2017XX255018,127006,ON#2417,296,212,3
02/12/2017,2017XX255018,127006,ON#2402,412,158,3
06/12/2015,2015XX244847,131851,ON#2368,398,182,4
26/12/2018,2018XX212878,132691,ON#2385,284,185,4
17/12/2017,2017XX266659,132151,ON#2430,285,179,4
15/12/2018,2018XX248536,130141,ON#2353,410,139,4
27/07/2017,2017XX255228,121186,ON#2353,457,208,3
27/07/2017,2017XX255228,121186,ON#2400,401,190,3
27/07/2017,2017XX255228,121186,ON#2430,225,107,3
27/12/2015,2015XX212640,121666,ON#2416,345,151,3
15/09/2017,2017XX247983,131761,ON#2426,376,166,4
15/09/2017,2017XX247983,131761,ON#2374,353,101,3
15/09/2017,2017XX247983,131761,ON#2422,337,123,4
25/11/2017,2017XX229524,124996,ON#2396,273,203,3
24/09/2015,2015YY224008,123736,ON#2438,316,172,4
16/10/2018,2018XX238309,123511,ON#2395,260,167,4
16/07/2018,2018XX230497,132316,ON#2417,243,192,3
16/07/2018,2018XX230497,132316,ON#2356,222,219,3
16/07/2018,2018XX230497,132316,ON#2424,200,119,4
16/07/2018,2018XX230497,132316,ON#2396,256,103,3
16/07/2018,2018XX230497,132316,ON#2412,341,211,3
16/07/2018,2018XX230497,132316,ON#2449,204,172,4
16/07/2018,2018XX230497,132316,ON#2410,335,197,3
02/04/2016,2016XX244707,130501,ON#2421,424,144,3
24/08/2017,2017XX222531,126211,ON#2375,238,128,4
02/11/2015,2015YY243958,129586,ON#2422,436,179,3
09/10/2015,2015XX258028,130066,ON#2433,253,174,3
09/10/2015,2015XX258028,130066,ON#2412,229,170,4
17/12/2015,2015XX230357,127261,ON#2447,355,182,3
17/12/2015,2015XX230357,127261,ON#2437,434,159,3
17/12/2015,2015XX230357,127261,ON#2365,263,205,4
04/04/2015,2015XX216861,125266,ON#2391,296,190,3
04/12/2016,2016YY256635,130351,ON#2404,356,115,4
12/08/2018,2018XX247836,132541,ON#2382,464,147,4
12/08/2018,2018XX247836,132541,ON#2442,402,175,3
17/12/2018,2018XX232891,122761,ON#2405,282,116,4
13/07/2017,2017XX232037,122041,ON#2424,320,135,3
13/07/2017,2017XX232037,122041,ON#2384,248,176,4
13/07/2017,2017XX232037,122041,ON#2386,447,185,4
13/07/2017,2017XX232037,122041,ON#2437,421,168,3
13/07/2017,2017XX232037,122041,ON#2400,372,192,4
13/07/2017,2017XX232037,122041,ON#2364,452,208,3
13/07/2017,2017XX232037,122041,ON#2449,215,129,3
29/12/2017,2017YY246422,128401,ON#2447,280,115,4
29/12/2017,2017YY246422,128401,ON#2361,262,101,4
19/04/2018,2018XX259358,131386,ON#2377,474,147,4
28/12/2016,2016XX215083,131971,ON#2447,217,184,3
28/12/2016,2016XX215083,131971,ON#2353,295,161,3
28/12/2016,2016XX215083,131971,ON#2449,345,216,3
28/12/2016,2016XX215083,131971,ON#2417,444,185,4
28/12/2016,2016XX215083,131971,ON#2352,370,194,3
31/08/2016,2016XX222230,131806,ON#2402,356,129,4
28/07/2018,2018XX228201,130141,ON#2383,257,200,3
28/07/2018,2018XX228201,130141,ON#2366,346,197,4
28/07/2018,2018XX228201,130141,ON#2411,238,175,3
08/03/2015,2015YY280603,123361,ON#2358,474,171,3
05/10/2017,2017XX279987,130966,ON#2409,379,218,4
07/05/2018,2018XX272805,123286,ON#2412,410,117,4
09/12/2018,2018YY243174,128851,ON#2448,427,108,3
09/12/2018,2018YY243174,128851,ON#2425,246,176,4
25/08/2017,2017XX213711,126271,ON#2381,434,201,4
10/12/2016,2016XX224435,121876,ON#2441,435,107,4
03/11/2016,2016YY255984,123316,ON#2370,443,164,4
03/11/2016,2016YY255984,123316,ON#2362,248,112,3
23/12/2016,2016XX273589,125896,ON#2385,464,219,4
23/12/2016,2016XX273589,125896,ON#2385,404,126,4
03/03/2018,2018XX239289,122461,ON#2357,434,202,4
03/03/2018,2018XX239289,122461,ON#2381,209,200,4
03/03/2018,2018XX239289,122461,ON#2352,445,208,3
17/07/2016,2016YY275038,127996,ON#2407,202,193,3
17/07/2016,2016YY275038,127996,ON#2401,350,147,3
06/06/2017,2017XX216875,130576,ON#2405,226,167,4
06/06/2017,2017XX216875,130576,ON#2437,354,218,3
10/10/2018,2018XX263411,127126,ON#2377,302,125,3
10/10/2018,2018XX263411,127126,ON#2373,295,201,3
10/10/2018,2018XX263411,127126,ON#2416,470,110,3
23/08/2017,2017XX225520,128776,ON#2402,416,215,3
23/08/2017,2017XX225520,128776,ON#2440,302,195,4
23/08/2017,2017XX225520,128776,ON#2358,315,144,4
23/08/2017,2017XX225520,128776,ON#2403,406,144,4
31/2/2017,2017XX271104,122281,ON#2407,317,176,3
31/2/2017,2017XX271104,122281,ON#2356,448,120,3
29/12/2017,2017XX223791,125416,ON#2391,328,154,4
